Date,Time,Session duration,Entry URL,Exit URL,Referrer:,Clarity user ID,Browser,Device,OS,Country,Page count,Session clicks,Favorite,Recording link
1/6/2025,8:46 PM,8:27,https://hoperiddle.s2-tastewp.com/?fbclid=IwY2xjawHpBElleHRuA2FlbQIxMQABHcOegU4D1GE9iLQnx6RUDnlgirrsMQp4g0xH5EmaasGipeZhAJisPdw8Ag_aem_UTYaEpsTuqrUHp1AhpeaKg,https://hoperiddle.s2-tastewp.com/?fbclid=IwY2xjawHpBElleHRuA2FlbQIxMQABHcOegU4D1GE9iLQnx6RUDnlgirrsMQp4g0xH5EmaasGipeZhAJisPdw8Ag_aem_UTYaEpsTuqrUHp1AhpeaKg,https://l.facebook.com/,q6izch,Safari,PC,MacOS,Romania,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/q6izch/hyvf8o/?ss=1736189179000&sd=507
1/6/2025,8:45 PM,1:43,https://hoperiddle.s2-tastewp.com/?fbclid=IwY2xjawHpBCNleHRuA2FlbQIxMQABHcOegU4D1GE9iLQnx6RUDnlgirrsMQp4g0xH5EmaasGipeZhAJisPdw8Ag_aem_UTYaEpsTuqrUHp1AhpeaKg,https://hoperiddle.s2-tastewp.com/?fbclid=IwY2xjawHpBCNleHRuA2FlbQIxMQABHcOegU4D1GE9iLQnx6RUDnlgirrsMQp4g0xH5EmaasGipeZhAJisPdw8Ag_aem_UTYaEpsTuqrUHp1AhpeaKg,https://l.facebook.com/,1iacngx,Unknown,Mobile,Android,Romania,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/1iacngx/adinqn/?ss=1736189141000&sd=103
1/6/2025,8:45 PM,7:22,https://hoperiddle.s2-tastewp.com/?fbclid=IwY2xjawHpBAtleHRuA2FlbQIxMAABHV_QgFfZf96sImzR8YBUQhuB63o_3BqbyVvA5kkJAZiDI10L2ZA5DElwUQ_aem_E5CNYth_bsmtdbB3mYT3IA,https://hoperiddle.s2-tastewp.com/,https://l.facebook.com/,l70lq4,Chrome,PC,Windows,Romania,7,4,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/l70lq4/cmae2u/?ss=1736189119000&sd=442
1/6/2025,8:29 PM,0:43,https://hoperiddle.s2-tastewp.com/?fbclid=IwZXh0bgNhZW0CMTEAAR3H32_NXR6BTGmhBrqgBPk66cd41ed_qJM3cgtCZyKbsFPh6bO8Kmg9c_0_aem_WhUO4SJ8gVSSeRciT3-WZw,https://hoperiddle.s2-tastewp.com/?fbclid=IwZXh0bgNhZW0CMTEAAR3H32_NXR6BTGmhBrqgBPk66cd41ed_qJM3cgtCZyKbsFPh6bO8Kmg9c_0_aem_WhUO4SJ8gVSSeRciT3-WZw,http://m.facebook.com/,1rugv9b,Unknown,Mobile,iOS,Romania,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/1rugv9b/4darze/?ss=1736188148000&sd=43
1/6/2025,8:28 PM,0:12,https://hoperiddle.s2-tastewp.com/?fbclid=IwZXh0bgNhZW0CMTEAAR3DnoFOA9RhPYi0J8ekVA55YIq67DEKeINMR-RJmmrBoqXmYQCYrD3cPAI_aem_UTYaEpsTuqrUHp1AhpeaKg,https://hoperiddle.s2-tastewp.com/?fbclid=IwZXh0bgNhZW0CMTEAAR3DnoFOA9RhPYi0J8ekVA55YIq67DEKeINMR-RJmmrBoqXmYQCYrD3cPAI_aem_UTYaEpsTuqrUHp1AhpeaKg,http://m.facebook.com/,549fer,Unknown,Mobile,iOS,Romania,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/549fer/1refs7l/?ss=1736188111000&sd=12
1/6/2025,5:19 PM,0:06,https://hoperiddle.s2-tastewp.com/contact-proba/,https://hoperiddle.s2-tastewp.com/contact-proba/,,1rvfyev,Chrome,PC,MacOS,Romania,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/1rvfyev/1ymfi72/?ss=1736176783000&sd=6
1/6/2025,3:41 PM,1:24,https://hoperiddle.s2-tastewp.com/?fbclid=IwY2xjawHovMBleHRuA2FlbQIxMAABHd5UQempVTFqOpXLzBtLy1X_X8HxYJjT57_ys51nksp1-JteLpCbJWGZGQ_aem_GU5pVj7EV60y8qyQbegrLg,https://hoperiddle.s2-tastewp.com/2024/11/03/pomegranate-salad/,https://l.facebook.com/,uxlpch,Chrome,PC,Windows,Romania,3,5,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/uxlpch/wcktym/?ss=1736170867000&sd=84
1/6/2025,10:20 AM,0:14,https://hoperiddle.s2-tastewp.com/,https://hoperiddle.s2-tastewp.com/,https://hoperiddle.s2-tastewp.com/wp-admin/upload.php?page=webp_express_conversion_page,wvoybd,Chrome,PC,Windows,Romania,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/wvoybd/qve7cy/?ss=1736151630000&sd=14
1/5/2025,10:17 PM,0:40,https://hoperiddle.s2-tastewp.com/recipes/,https://hoperiddle.s2-tastewp.com/2024/11/11/microwave-mug-cake/,https://hoperiddle.s2-tastewp.com/?fbclid=IwZXh0bgNhZW0CMTEAAR0h6o-D_cEHGGdH7Zac4x0fOk8vZjHVtQvxUKJ6N-l7Gl4VJSNVLuafruU_aem_IiIM3N9XmOEmR6zYtjNMiw,17yl2xd,ChromeMobile,Mobile,iOS,Romania,3,2,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/17yl2xd/vfm64n/?ss=1736108252000&sd=40
1/5/2025,10:17 PM,0:08,https://hoperiddle.s2-tastewp.com/?fbclid=IwZXh0bgNhZW0CMTEAAR0h6o-D_cEHGGdH7Zac4x0fOk8vZjHVtQvxUKJ6N-l7Gl4VJSNVLuafruU_aem_IiIM3N9XmOEmR6zYtjNMiw,https://hoperiddle.s2-tastewp.com/?fbclid=IwZXh0bgNhZW0CMTEAAR0h6o-D_cEHGGdH7Zac4x0fOk8vZjHVtQvxUKJ6N-l7Gl4VJSNVLuafruU_aem_IiIM3N9XmOEmR6zYtjNMiw,,17yl2xd,ChromeMobile,Mobile,iOS,Romania,1,2,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/17yl2xd/58efek/?ss=1736108243000&sd=8
12/13/2024,12:42 PM,0:41,https://hoperiddle.s2-tastewp.com/,https://hoperiddle.s2-tastewp.com/2024/11/11/new-york-cheesecake/,,1lyb8v3,Edge,PC,Windows,Romania,2,1,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/1lyb8v3/1gg8ulm/?ss=1734086552000&sd=41
12/8/2024,6:17 PM,0:11,https://hoperiddle.s2-tastewp.com/2024/11/21/raspberry-bread/,https://hoperiddle.s2-tastewp.com/2024/11/21/raspberry-bread/,https://hoperiddle.s2-tastewp.com/?fbclid=PAZXh0bgNhZW0CMTEAAabKNQavpDHibHUUCauQbijg7E3u5FEuv2gYR0zvrkbgzcnG-i-PjvqeBys_aem_SE5vorifO5-tJiSYlGY3sA,n0w3ym,Unknown,Mobile,iOS,Romania,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/n0w3ym/5d1q0/?ss=1733674649000&sd=11
12/8/2024,6:16 PM,0:38,https://hoperiddle.s2-tastewp.com/?fbclid=PAZXh0bgNhZW0CMTEAAabKNQavpDHibHUUCauQbijg7E3u5FEuv2gYR0zvrkbgzcnG-i-PjvqeBys_aem_SE5vorifO5-tJiSYlGY3sA,https://hoperiddle.s2-tastewp.com/?fbclid=PAZXh0bgNhZW0CMTEAAabKNQavpDHibHUUCauQbijg7E3u5FEuv2gYR0zvrkbgzcnG-i-PjvqeBys_aem_SE5vorifO5-tJiSYlGY3sA,https://l.instagram.com/,wam00,Unknown,Mobile,iOS,Romania,1,3,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/wam00/1um5i9j/?ss=1733674610000&sd=38
12/3/2024,7:59 AM,1:43,https://hoperiddle.s2-tastewp.com/,https://hoperiddle.s2-tastewp.com/,,1lyb8v3,Edge,PC,Windows,Romania,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/1lyb8v3/198roxh/?ss=1733205544000&sd=103
11/27/2024,7:42 PM,0:01,https://hoperiddle.s2-tastewp.com/about/,https://hoperiddle.s2-tastewp.com/about/,https://hoperiddle.s2-tastewp.com/,1ij6mn1,MobileSafari,Mobile,iOS,Romania,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/1ij6mn1/17f1axa/?ss=1732729363000&sd=1
11/27/2024,4:14 PM,35:32:00,https://hoperiddle.s2-tastewp.com/,https://hoperiddle.s2-tastewp.com/,,wvoybd,Chrome,PC,Windows,Romania,17,9,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/wvoybd/yfd6ws/?ss=1732716841000&sd=2132
11/26/2024,7:29 PM,7:38,https://hoperiddle.s2-tastewp.com/,https://hoperiddle.s2-tastewp.com/contact-proba/,,wvoybd,Chrome,PC,Windows,Romania,9,6,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/wvoybd/1w0lsez/?ss=1732642176000&sd=458
11/26/2024,6:10 PM,0:24,https://hoperiddle.s2-tastewp.com/?fbclid=IwZXh0bgNhZW0CMTEAAR3M7TPDzbk4I7xnng5m9Yhzy_fKFp8GRHEQIkAZLdPElXKqntBR8VbbQs0_aem_l_mHAwX29MwJ7gimPUNPVA,https://hoperiddle.s2-tastewp.com/?fbclid=IwZXh0bgNhZW0CMTEAAR3M7TPDzbk4I7xnng5m9Yhzy_fKFp8GRHEQIkAZLdPElXKqntBR8VbbQs0_aem_l_mHAwX29MwJ7gimPUNPVA,https://www.facebook.com/,1ucajp6,Chrome,PC,Linux,United States,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/1ucajp6/1l7ehm9/?ss=1732637401000&sd=24
11/26/2024,6:08 PM,0:20,https://hoperiddle.s2-tastewp.com/2024/11/21/kinder-maxi-king-cupcakes/?fbclid=IwZXh0bgNhZW0CMTEAAR08Py4N5tmJknMkSzgUYpYikKuAAuvKPpfhPD3wfG69UJUfB8BJE75dpzI_aem_jc2dI5f4631skLild1JaHQ,https://hoperiddle.s2-tastewp.com/2024/11/21/kinder-maxi-king-cupcakes/?fbclid=IwZXh0bgNhZW0CMTEAAR08Py4N5tmJknMkSzgUYpYikKuAAuvKPpfhPD3wfG69UJUfB8BJE75dpzI_aem_jc2dI5f4631skLild1JaHQ,https://www.facebook.com/,1igq2zh,Chrome,PC,Linux,United States,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/1igq2zh/l4hyxy/?ss=1732637297000&sd=20
11/26/2024,5:54 PM,16:46,https://hoperiddle.s2-tastewp.com/?fbclid=IwY2xjawGyzn1leHRuA2FlbQIxMAABHQsnpJ4vEu9P6Mpg96egKDyFv5OGYXYGgXc4xVWevteR1zU84vqimTfPpg_aem_LRPvWLT09NlKAYUabDm7ow,https://hoperiddle.s2-tastewp.com/2024/11/21/kinder-maxi-king-cupcakes/,https://l.facebook.com/,ec8zco,Chrome,PC,Windows,Romania,2,3,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/ec8zco/19m6pw1/?ss=1732636465000&sd=1006
11/26/2024,9:29 AM,1:30,https://hoperiddle.s2-tastewp.com/?fbclid=IwY2xjawGhQ6FleHRuA2FlbQIxMQABHftrbxDtF9cVb8fgRtbOYTp7cp_xuu-d_UYK8mYWiEke0JlNQKEYZ-iKpQ_aem_wP6Yu4RkxjtDU2ZZ6G4dsQ,https://hoperiddle.s2-tastewp.com/?fbclid=IwY2xjawGhQ6FleHRuA2FlbQIxMQABHftrbxDtF9cVb8fgRtbOYTp7cp_xuu-d_UYK8mYWiEke0JlNQKEYZ-iKpQ_aem_wP6Yu4RkxjtDU2ZZ6G4dsQ,http://m.facebook.com/,165g8ck,Unknown,Mobile,Android,Romania,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/165g8ck/1qxxoif/?ss=1732606148000&sd=90
11/26/2024,6:31 AM,4:45,https://hoperiddle.s2-tastewp.com/contact-us/,https://hoperiddle.s2-tastewp.com/contact-us/,,17062iz,Chrome,PC,Windows,India,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/17062iz/af0l0p/?ss=1732595515000&sd=285
11/21/2024,5:35 PM,0:05,https://hoperiddle.s2-tastewp.com/,https://hoperiddle.s2-tastewp.com/,,1ij6mn1,MobileSafari,Mobile,iOS,Romania,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/1ij6mn1/1hhwhw7/?ss=1732203353000&sd=5
11/21/2024,2:28 PM,5:58,https://hoperiddle.s2-tastewp.com/,https://hoperiddle.s2-tastewp.com/,,zoop35,Chrome,PC,Windows,Romania,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/zoop35/l8w5cv/?ss=1732192093000&sd=358
11/21/2024,10:34 AM,1:16,https://hoperiddle.s2-tastewp.com/,https://hoperiddle.s2-tastewp.com/,https://hoperiddle.s2-tastewp.com/wp-admin/edit.php?post_type=post,wvoybd,Chrome,PC,Windows,Romania,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/wvoybd/1h0rr2s/?ss=1732178066000&sd=76
11/21/2024,9:06 AM,1:00,https://hoperiddle.s2-tastewp.com/,https://hoperiddle.s2-tastewp.com/2024/11/21/focaccia/,,zoop35,Chrome,PC,Windows,Romania,2,3,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/zoop35/p1ne8e/?ss=1732172794000&sd=60
11/21/2024,8:36 AM,23:18,https://hoperiddle.s2-tastewp.com/,https://hoperiddle.s2-tastewp.com/2024/11/21/focaccia/,,wvoybd,Chrome,PC,Windows,Romania,2,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/wvoybd/1a0uj38/?ss=1732170974000&sd=1398
11/20/2024,9:27 AM,0:04,https://hoperiddle.s2-tastewp.com/about/,https://hoperiddle.s2-tastewp.com/about/,https://hoperiddle.s2-tastewp.com/,1ij6mn1,MobileSafari,Mobile,iOS,Romania,1,2,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/1ij6mn1/dvyv8q/?ss=1732087657000&sd=4
11/19/2024,5:18 PM,3:07,https://hoperiddle.s2-tastewp.com/about/,https://hoperiddle.s2-tastewp.com/about/,https://hoperiddle.s2-tastewp.com/,1ij6mn1,MobileSafari,Mobile,iOS,Romania,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/1ij6mn1/1i972f4/?ss=1732029511000&sd=187
11/19/2024,1:45 PM,0:34,https://hoperiddle.s2-tastewp.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZp1LLZDUXFTdX9joQ-M0jQ5T-oJBuZr8BmYMkziKF7vEdIOMBG5QAaqg8_aem_7UN5-XLDiXw7ynwYfCozWg,https://hoperiddle.s2-tastewp.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZp1LLZDUXFTdX9joQ-M0jQ5T-oJBuZr8BmYMkziKF7vEdIOMBG5QAaqg8_aem_7UN5-XLDiXw7ynwYfCozWg,https://l.instagram.com/,1wtuz3j,Unknown,Mobile,iOS,Romania,2,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/1wtuz3j/11b4syk/?ss=1732016745000&sd=34
11/19/2024,12:51 PM,15:13,https://hoperiddle.s2-tastewp.com/2024/11/11/cheesy-autumn-mushrooms/,https://hoperiddle.s2-tastewp.com/,https://hoperiddle.s2-tastewp.com/,112mpzv,Chrome,PC,Windows,Romania,4,2,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/112mpzv/1qn8kpl/?ss=1732013516000&sd=913
11/19/2024,12:39 PM,0:03,https://hoperiddle.s2-tastewp.com/?fbclid=PAZXh0bgNhZW0CMTEAAabzb-od3K0iD-k-eyOWEx3lN023Mc2Id-XVVpeyFwL6GIjgCN5OvMDz52w_aem_kNTEpD1GhspwDYN1nEaTPQ,https://hoperiddle.s2-tastewp.com/?fbclid=PAZXh0bgNhZW0CMTEAAabzb-od3K0iD-k-eyOWEx3lN023Mc2Id-XVVpeyFwL6GIjgCN5OvMDz52w_aem_kNTEpD1GhspwDYN1nEaTPQ,https://l.instagram.com/,1bl0jyc,Unknown,Mobile,iOS,Romania,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/1bl0jyc/el6j53/?ss=1732012776000&sd=3
11/19/2024,10:12 AM,10:39,https://hoperiddle.s2-tastewp.com/?fbclid=IwY2xjawGpJ9FleHRuA2FlbQIxMAABHRK88oA7Cu7Zob4nDHf7zrXgIF35Ab4w9pSq2dzL0FpBJBWcHiaVMv_8ug_aem_cP-q6E17eaQ5h0FbabfT7Q,https://hoperiddle.s2-tastewp.com/recipes/,https://l.facebook.com/,o2t7au,Chrome,PC,Windows,Romania,7,9,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/o2t7au/1flvo5z/?ss=1732003971000&sd=639
11/19/2024,9:16 AM,0:06,https://hoperiddle.s2-tastewp.com/,https://hoperiddle.s2-tastewp.com/,,1ij6mn1,MobileSafari,Mobile,iOS,Romania,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/1ij6mn1/15dlzlw/?ss=1732000587000&sd=6
11/18/2024,9:06 PM,0:01,https://hoperiddle.s2-tastewp.com/,https://hoperiddle.s2-tastewp.com/,,1ij6mn1,MobileSafari,Mobile,iOS,Romania,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/1ij6mn1/p8a0d1/?ss=1731956776000&sd=1
11/18/2024,12:47 PM,0:19,https://hoperiddle.s2-tastewp.com/,https://hoperiddle.s2-tastewp.com/,,2e9ldb,Safari,PC,MacOS,Romania,1,1,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/2e9ldb/1d7avr5/?ss=1731926876000&sd=19
11/18/2024,11:37 AM,1:02,https://hoperiddle.s2-tastewp.com/,https://hoperiddle.s2-tastewp.com/,,1ij6mn1,MobileSafari,Mobile,iOS,Romania,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/1ij6mn1/dd1wcg/?ss=1731922674000&sd=62
11/18/2024,9:44 AM,15:33,https://hoperiddle.s2-tastewp.com/,https://hoperiddle.s2-tastewp.com/,,1ij6mn1,MobileSafari,Mobile,iOS,Romania,2,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/1ij6mn1/6yvwxq/?ss=1731915884000&sd=933
11/18/2024,8:34 AM,0:12,https://hoperiddle.s2-tastewp.com/?fbclid=IwY2xjawGnv0lleHRuA2FlbQIxMQABHXNBE4lnJ_LV5BFA40xYo750730pSPsRfiuzF4EuLC-np2438RWB5DxZHw_aem_V7rg6i-yciWSqDvzU1ytxw,https://hoperiddle.s2-tastewp.com/?fbclid=IwY2xjawGnv0lleHRuA2FlbQIxMQABHXNBE4lnJ_LV5BFA40xYo750730pSPsRfiuzF4EuLC-np2438RWB5DxZHw_aem_V7rg6i-yciWSqDvzU1ytxw,https://lm.facebook.com/,8ufyam,Unknown,Mobile,Android,Romania,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/8ufyam/1290ytn/?ss=1731911676000&sd=12
11/18/2024,8:32 AM,3:15,https://hoperiddle.s2-tastewp.com/?fbclid=IwY2xjawGiv7VleHRuA2FlbQIxMAABHYQXk0-Y0WiScG4rLROkSvgqXE_bzfydMu37m1bZeRwNoRBv85I-k9snGw_aem_xbNPdGfO-WdBgyd9HRH6PA,https://hoperiddle.s2-tastewp.com/2024/11/03/chicken-shawarma-salad/,https://lm.facebook.com/,5174l8,Unknown,Mobile,Android,Romania,4,6,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/5174l8/1g3jgj7/?ss=1731911541000&sd=195
11/16/2024,6:35 PM,0:12,https://hoperiddle.s2-tastewp.com/?fbclid=PAZXh0bgNhZW0CMTEAAabj1w3wdHur7n-IaBof37vKpbSU0gccMI8_4oED_w5K5D76qwXDjgzJxQ8_aem_sL1K00z4hF4VcaxUTwrU2w,https://hoperiddle.s2-tastewp.com/2024/11/11/microwave-mug-cake/,https://l.instagram.com/,mgvmqn,Unknown,Mobile,iOS,Romania,2,1,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/mgvmqn/1j25vk1/?ss=1731774910000&sd=12
11/16/2024,2:40 PM,7:11,https://hoperiddle.s2-tastewp.com/?fbclid=IwY2xjawGlciJleHRuA2FlbQIxMAABHWlQGN2j7tKjLCRfOKm_fIL5eUrHjR319ONGIZKXqkHc6CtLbTL3Gtd75w_aem_HAn2_J-sngo1d40ZbgZBJg,https://hoperiddle.s2-tastewp.com/2024/11/11/new-york-cheesecake/,https://l.facebook.com/,1v4hrak,Chrome,PC,Windows,Romania,3,6,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/1v4hrak/1onu3lz/?ss=1731760852000&sd=431
11/16/2024,11:45 AM,0:13,https://hoperiddle.s2-tastewp.com/?fbclid=IwZXh0bgNhZW0CMTEAAR2teSSddtwULaNhPDjc2uieS4qAGaEcX74WsoCPSZx7lOgxeHa3VB1KYCE_aem_b3ZB55K0k1nE2zMrLC7ygw,https://hoperiddle.s2-tastewp.com/?fbclid=IwZXh0bgNhZW0CMTEAAR2teSSddtwULaNhPDjc2uieS4qAGaEcX74WsoCPSZx7lOgxeHa3VB1KYCE_aem_b3ZB55K0k1nE2zMrLC7ygw,http://m.facebook.com/,l7a32r,Unknown,Mobile,iOS,Romania,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/l7a32r/1rseamd/?ss=1731750322000&sd=13
11/15/2024,11:27 PM,0:04,https://hoperiddle.s2-tastewp.com/2024/11/11/ingredients/,https://hoperiddle.s2-tastewp.com/2024/11/11/ingredients/,https://hoperiddle.s2-tastewp.com/,1ij6mn1,MobileSafari,Mobile,iOS,Romania,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/1ij6mn1/1e1nyn2/?ss=1731706068000&sd=4
11/15/2024,11:26 PM,0:21,https://hoperiddle.s2-tastewp.com/?fbclid=PAZXh0bgNhZW0CMTEAAaaIE_GT2WtGhNpoi8nZMb7ykWTK6AXZk0gBqPnjG8hOAJjbeWOyLGc27zo_aem_tR-88xGIQ1es_gnGvt6YCg,https://hoperiddle.s2-tastewp.com/2024/11/11/homemade-pumpkin-spice-latte/,https://l.instagram.com/,l7iajz,Unknown,Mobile,iOS,Romania,2,1,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/l7iajz/nn8g5l/?ss=1731705984000&sd=21
11/15/2024,5:15 PM,0:08,https://hoperiddle.s2-tastewp.com/recipes/,https://hoperiddle.s2-tastewp.com/contact-proba/,https://hoperiddle.s2-tastewp.com/about/,54lv7c,Safari,PC,MacOS,Romania,2,1,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/54lv7c/11bd9jx/?ss=1731683726000&sd=8
11/15/2024,5:11 PM,0:01,https://hoperiddle.s2-tastewp.com/?fbclid=IwZXh0bgNhZW0CMTAAAR2P3_btxuWXDYT4r6S2A8ghKlJSU_nb-k3b88Qc8jpo78-AOp9AcBmzFPM_aem_uqb17Qsua0FnWXgoWGjOww,https://hoperiddle.s2-tastewp.com/?fbclid=IwZXh0bgNhZW0CMTAAAR2P3_btxuWXDYT4r6S2A8ghKlJSU_nb-k3b88Qc8jpo78-AOp9AcBmzFPM_aem_uqb17Qsua0FnWXgoWGjOww,,7rtla0,Unknown,Mobile,iOS,Romania,1,0,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/7rtla0/wwtl7p/?ss=1731683491000&sd=1
11/15/2024,1:45 PM,0:15,https://hoperiddle.s2-tastewp.com/,https://hoperiddle.s2-tastewp.com/2024/11/11/ingredients/,,1ij6mn1,MobileSafari,Mobile,iOS,Romania,2,1,FALSE,https://clarity.microsoft.com/player/ovyg4f84dj/1ij6mn1/d3iok4/?ss=1731671116000&sd=15
